April 17 2017,162.41B
April 13 2017,159.80B
April 12 2017,161.09B
April 11 2017,162.52B
April 10 2017,163.21B
April 7 2017,163.63B
April 6 2017,164.89B
April 5 2017,164.07B
April 4 2017,164.31B
April 3 2017,164.31B
March 31 2017,164.70B
March 30 2017,167.30B
March 29 2017,164.21B
March 28 2017,164.29B
March 27 2017,161.27B
March 24 2017,160.56B
March 23 2017,160.50B
March 22 2017,159.73B
March 21 2017,160.47B
March 20 2017,164.76B
March 17 2017,166.91B
March 16 2017,169.07B
March 15 2017,168.21B
March 14 2017,169.87B
March 13 2017,170.12B
March 10 2017,170.01B
March 9 2017,170.18B
March 8 2017,168.96B
March 7 2017,167.27B
March 6 2017,166.67B
March 3 2017,168.66B
March 2 2017,167.63B
March 1 2017,170.15B
Feb. 28 2017,165.37B
Feb. 27 2017,165.95B
Feb. 24 2017,165.02B
Feb. 23 2017,167.96B
Feb. 22 2017,167.96B
Feb. 21 2017,167.77B
Feb. 17 2017,166.71B
Feb. 16 2017,167.31B
Feb. 15 2017,167.65B
Feb. 14 2017,165.79B
Feb. 13 2017,163.35B
Feb. 10 2017,159.69B
Feb. 9 2017,158.67B
Feb. 8 2017,156.06B
Feb. 7 2017,158.47B
Feb. 6 2017,159.72B
Feb. 3 2017,160.05B
Feb. 2 2017,155.12B
Feb. 1 2017,155.31B
Jan. 31 2017,154.70B
Jan. 30 2017,156.95B
Jan. 27 2017,158.33B
Jan. 26 2017,159.02B
Jan. 25 2017,159.94B
Jan. 24 2017,157.31B
Jan. 23 2017,154.37B
Jan. 20 2017,155.56B
Jan. 19 2017,157.08B
Jan. 18 2017,159.11B
Jan. 17 2017,161.85B
Jan. 13 2017,165.32B
Jan. 12 2017,164.21B
Jan. 11 2017,166.23B
Jan. 10 2017,166.98B
Jan. 9 2017,166.95B
Jan. 6 2017,167.87B
Jan. 5 2017,167.29B
Jan. 4 2017,170.25B
Jan. 3 2017,167.98B
Dec. 30 2016,169.36B
Dec. 29 2016,169.22B
Dec. 28 2016,171.10B
Dec. 27 2016,174.09B
Dec. 23 2016,173.81B
Dec. 22 2016,172.38B
Dec. 21 2016,173.12B
Dec. 20 2016,173.26B
Dec. 19 2016,170.01B
Dec. 16 2016,170.27B
Dec. 15 2016,171.64B
Dec. 14 2016,169.42B
Dec. 13 2016,170.39B
Dec. 12 2016,169.70B
Dec. 9 2016,171.10B
Dec. 8 2016,171.41B
Dec. 7 2016,168.31B
Dec. 6 2016,165.06B
Dec. 5 2016,163.23B
Dec. 2 2016,159.64B
Dec. 1 2016,163.20B
